listing_id,id,date,reviewer_id,reviewer_name,review_scores_rating,comments
150729,1871666,2012-08-02,2965840,Sing,0,"Ramona is an outstanding host who has thought of everything to make a traveller's stay comfortable. My stay was extended so I stayed in all her rooms which were all beautifully furnished, light and spacious. The communal dining and lounge area is wonderfully sun drenched with a huge terrace which would be amazing for summer. The variety of healthy yummy organic teas, sweets and a generously stocked kitchen and fridge made it a warm and cosy welcome instantly. One would be challenged to stay in however, as the location of the house is in the heart of the most happening spot  in the dining, art, fashion and music scene in Melbourne right now, and only a 10 minute tram ride to the city. Her guidance on the good spots to go are great and affordable, trendy but never the fashion victim's choice, her thoughtfulness extends from hairdryer, hotties to a gorgeous umbrella collection  - much needed in melbourne! I cannot enthuse enough about Ramona's house and her hospitality. Amazing stay! I hope she has room for me every time I need an address in Melbourne. "
297350,214127309,2017-11-24,21652801,Siobhan,99,"Beautiful home, was great coming home each day after our full day course to a homely environment and relax. Loved the bar and spa and outdoor space. Ryan and Rhiannon were lovely hosts, took the airport pickup which was great and had everything I needed there for the week. Location was great convenience for the seminar I was attending all week."
51592,214914105,2017-11-26,21031519,Siobhan,95,"Brilliant accommodation in so many ways. Just loved the space, large, character-filled, well-equipped and relaxing. The building and immediate locality clearly have historical significance and are a history-lovers dream. The location was idealistic... side lane off a 'little' street ie not off a 4-6 lane road, not particularly noisy considering it is in the middle of the CBD and close to 'Hardware Lane'. Also its an easy walk to Southern Cross and Flinders Street Stations, to trams, restaurants, cafes, shopping, attractions... 

As no place is perfect we will say, as Michelle has stated in her blurb, the windows don't have curtains, so it is light in the morning, I used an eye mask for sleep-ins. This also meant that on hot Melbourne 30+ degree days, with its north-facing location and full streaming sun, it was very hot in the loft in the daytime. During our week stay my partner was 'working from home' several of those days when it was distinctly uncomfortable. However was stunning and ideal at other times of day (watched a lightning storm from the roof-top), and tourists will generally be out touring during the day. In addition, Michelle was rapidly responsive when we texted her about a small issue during our stay.

Overall a very worthy 5 star experience. Only regret - wish I'd been flat hunting and found this place!! :-o"
38271,127759756,2017-01-20,81911048,Siobhan,100,"Our second time staying in Old Trafford, love it here, all very relaxing, you have your own entrance to the flat . a swimming pool ,  house is clean, and its accessible for the Mall for shops and plenty of eating/drinking places close .   Public transport good too to get you to the train station to go into Melbourne (city centre) about and hour on the train ...  "
150729,453449831,2019-05-16,109357320,Siobhan,93,"Ramona was a great host who has lots of great recommendations for what to do in Melbourne. Her place is awesome. Even though it’s a shared space, you still feel like you have your own private space. I would highly recommend."
268849,455627463,2019-05-20,190932652,Siqi,96,一段很美妙的旅程
244952,12668375,2014-05-07,14302782,Siri,0,"Great apartment, great location, great stay. Will definitely be back!"
268849,423044779,2019-03-12,140599654,Sissi,97,"They got everything you need. Good location, 2mins to South Yarra training station , booked this apartment coz it’s close to Wagyu Ya.
We kindly reminded Mia that they got some linens in the dryer and the door were unlocked when we checked in, but she said she can’t wait there until the linens done. Just feels bit awkward."
189434,56480090,2015-12-14,43919548,Siting,100,Really nice apartment super close to the university of Melbourne and several parks/gardens equipped with everything you need for a short or long term stay. Friendly hosts. Self checkin and checkouts are super convenient and efficient. Fast wifi connection and washing machine are bonuses! Highly recommended :) 
150729,14490528,2014-06-20,1095771,Siv,95,"We really enjoyed our stay at Ramona's lovely house. It is beautifully styled with so much character and is in a very lively area with awesome restaurants, cafes and eclectic designer shops. It is pretty walkable to the city centre and there is a tram just down the main street that can take you there as well.

The room itself was warm through the two winter nights and the bed is extremely comfy. The yummy organic breads for brekkie are a great plus. Ramona was great with communication giving us detailed instructions on getting there and kindly sent me some nice recommendations for places to see and eat as I didn't have time to research in advance. The guest's comfort is really considered and I wouldn't hesitate to stay here again.  "
78143,49822821,2015-10-06,41446763,Siyu,97,"Julie is a very nice host. My parents and I had a very comfortable experience in her house. The room is very clean and the location is good as well. Although the house is not in city, it's easy to take train and tram. We had lovely chats together. Really recommend to other travelers."
257149,9180102,2013-12-11,298548,Siyu,0,"My family and I had such a great time in melbourne and our stay in Larnie's apartment was great! She was so accommodating, helpful and so generous with providing some simple breakfast and fruits for us. The apartment is cosy and comfortable with restaurants just within walking distance on high street. Wonderful!"
72576,106719647,2016-10-07,23072151,Siyu,95,Ramona is so sweet and kind. Her house is the best one I have ever lived. 
111001,203884622,2017-10-15,46531369,Sk,0,"Yulia is great! I’ve been to japan for more than 10 times, yet she’s still able to bring me somewhere new around harajuku. Obviously she really knows where to go. even though the day we met was pouring, the photo shoot experience mange to go smoothly.  "
157427,94205550,2016-08-15,47848023,Skye,0,"Had a fantastic stay at Stone's Throw! A lovely and comfortable base to explore the area. Beautiful surrounds, enhanced by morning bird sounds. Thoughtfully designed space with generous breakfast provided."
161033,14048014,2014-06-10,13829735,Skye,86,"Karen's cabin is just as sweet as it promises in the description. Cute, cozy, and perfect for our winter getaway. The bed was comfortable and everything was clean and neat.

A lovely continental breakfast was provided of cereal, fresh fruit and bread (& coffee/tea). The mandarins were from Karen's own orchard and there was also delicious homemade marmalade in the fridge  : ) 

Happily, you could definitely see kangaroos grazing most times in the surrounding paddocks! The property is very tranquil and private, but only 5 minutes into town.

Karen is a great host and everything was easy and pleasant to organise. Highly recommended - we had a wonderful stay!

"
72576,8609724,2013-11-08,895159,Skye,93,"My whole experience was easy going and absolutely charming!

"
297350,227737079,2018-01-15,134817405,Snezana,99,"Very stylish home. Warm and welcoming hosts, clean, great location, comfy bed and room"
297350,229325229,2018-01-23,134817405,Snezana,100,"You will stay in a lovely home with a very comfy bed and pillows. the street is quiet. The hosts are very welcoming (including big, cuddly dog, Romeo)"
72576,8288989,2013-10-23,8075563,Socrates,92,"I mentioned on my previous review that the transport card was free and that was great... well... I hadn't read the house rules then! Sorry Ramona for the mess up. It would be unreasonable for the fares to be included, but the convenience of the facility is there, which is indeed great. I hope not to mess up my next stay there :)"
72576,8264374,2013-10-22,8075563,Socrates,96,The apartment is amazing and Ramona is so kind and organised. She even provides a transportation card for free.
307630,62992025,2016-02-19,13493491,Sofia,94,Sharyn was great. She made it very easy for me to get to the apartment and also gave me great suggestions for what to do about town. The room itself is cute and cozy. And the dog Roger is such a cutie. 
241263,415924032,2019-02-23,118865097,Sofia,88,"Staying at Gloria’s place was the best decision. We found a little home in her lovely room with a super nice and clean bathroom. And the living room is beautiful, spacious and nicely decorated. So is the kitchen. Gloria is incredible friendly and helps with everything one needs.
A tasty plus was the Banana cake. We felt in safe and in caring hands!
Gracias por Todo!! Dankeschön (:"
284210,25654470,2015-01-22,21291607,Sofie,94,Could not been better Kate!
150729,46302105,2015-09-09,24124855,Sofie,0,"I can honestly say Ramona is a truly fantastic host, she does everything right and her place is spectacular. Such a top location, close to everything you need and Ramona was spot on with her recommendations of places to eat and see. Amazing amazing would stay here again in a heartbeat. Her place is clean, stylish yet very homely and comfortable. Yummy breads and plenty of spreads always available too. Just the coolest lady living in a cool space. Thank you Ramona!! x"
74715,53415899,2015-11-08,44905204,Sofya,0,"I have had a great stay at Walter's house. The hosts were very welcoming, helpful and considerate. I felt at home there. Also, Amanda and Walter provided me with valuable advices regarding different Melbourne suburbs, as at that time I just arrived to Melbourne and was house hinting. That was much appreciated. Their son Jimmy and their dog Sugar are absolutely adorable! 
The room is at the back of the house and is very quiet and private. The location is also convenient, within walking distance to two train stations and the shopping centre. In addition, there is 7-eleven right across the street. "
75109,53016613,2015-11-03,44905204,Sofya,100,"The room was very big and comfortable, and the house is really quiet at night time which was good for resting. The energy there is positive :)
The location is quite convenient, not too far from the train station. Also, there is a number of takeaway restaurants, bakeries and a pharmacy within walking distance. The host kindly showed me all of these upon my arriving, and also has helped me with getting familiar with the Melbourne public transport system. Thanks!"
297350,15465128,2014-07-09,16114912,Sohee,100,It was the best house in Aus!
189128,107513907,2016-10-10,78040533,Soheil,60,Toni and her husband David were very friendly and hospitable people. The house was exactly as they had described. It was a very nice and clean house especially the bathroom. I highly recommend this place to anyone.
75109,11373095,2014-03-31,8681413,Solomon,91,I had a geat time at Karen and her family's house. They were very worm and welcoming. The place is situated ina very convenient place and the street is very quite and safe to walk. I will go back for sure next week or so and I do highly recommend to use her house for short or long term. Whether to stay solo or as family the house will acommodate you easily. Oh! I forgot the price for the service you get is very reasonable and fair.
43429,246587,2011-05-01,438641,Solveig,94,"When relocating from Sweden, we stayed almost 1 month at Allan’s place. The apartment is very cozy, clean and well maintained and includes everything you need even for longer time. Allan is a wonderful host, very helpful and generous and also a great information source for us “first-timers” in Australia. We really would like to give the apartment (and Allan) our warmest recommendations.
/ Håkan, Solveig and Linn"
161033,30344852,2015-04-20,9762708,Som,98,"Had a lovely stay at Karen's cottage. Karen was there to greet us with a nice welcome pack, very friendly and informative about the surrounding area and gave us great tips. 

The property is very nice, beautiful, peaceful, quiet and relaxing. Had some local visitors in the form of some Kanagroos and a rabbit or two. The cottage caters for all your needs with TV, ensuite and kitchen supplies (small fridge, kettle, toaster, cups, plates and utensils and is a nice place to be. Even despite the cold rainy weather we had, the cottage was still warm enough with a heater and plenty of doonas. 

Karen was easy to communicate with and prompt in her replies, a good host with great knowledge of the area. 


"
241263,62125266,2016-02-11,56561839,Sondre,94,"Gloria was an awesome and delightful host. She was very welcoming and friendly, and helped us find our way around Melbourne The room itself was beautiful and clean, as was the rest of the apartment. All in all, a perfect stay, which i would recommend to anyone!"
68036,386309,2011-07-20,222117,Sonia,97,Best location and really wonderful house. Andre & Catherine were such lovely hosts. Very easy going and extremely helpful. Very highly recommended!!
72576,309908,2011-06-12,222117,Sonia,97,"Fantastic location. Close to all if the good bits to be had. Ramona & Mr Reiley were lovely hosts and very helpful. 
The room was pretty wonderful and was quite too!
Thanks for a great week! S"
68036,2507124,2012-10-04,222117,Sonia,98,Great location. A very easy and comfortable place to hang out in. 
51592,92221200,2016-08-08,53219371,Sonia,97,Great place and fabulous location. Recommendations for food were awesome. I'm a massive fan of the swing. I want an apartment like this!
68036,761172,2011-12-03,222117,Sonia,98,"Great place! Clean, brilliant location and lovely hosts. "
300679,142347442,2017-04-07,54841023,Sonia,99,"Julie is the best host! She's very kind and helpful. Her home is lovely, very clean and quiet. And just near a bus stop to join the city. We definitely recommand this place. Thanks again Julie for everything! :)"
38271,210713689,2017-11-10,4222351,Sonia,95,Lovely clean apartment. Dee was friendly and very kind.
68036,412225,2011-08-01,222117,Sonia,93,"This is, hands down, one of the best places to stay in beautiful Melbourne. It's always clean and warm and Catherine & Andre and super nice and helpful. Highly recommended. "
283257,306669174,2018-08-13,182042159,Sonia,100,"Very thoughtful, helpful hosts. Lots of small touches, very considerate.
Great location, excellent value, suited our purpose.
Fast response to questions . Beautiful view from upstairs bedroom .
"
74715,387284,2011-07-21,222117,Sonia,96,Walter has a house in a really lovely location. It's about a 10 minute walk from the main street of northcote and I personally really love that area and all of the cafes and restaurants that it has.
47100,315947,2011-06-15,556146,Sonja,87,"Excellent hosts, great location, very helpful in my hour of need. Thanks girls for a great weekend."
66754,183277899,2017-08-17,53648633,Sonja,0,"Lovely unit, had everything we needed. Great location."
76867,9744027,2014-01-07,10611201,Sonja,96,"This place maked you feel like home! We enjoyed our time. The rooms are clean and the bathroom was the best, much better than a hostel. Judy is a lovely lady and I liked our talks but if you want to be for your own, there is enought room. It's not far from the city, but you need to take a tram. Also the way to st kilda beach is not far, but it's to far to walk this every day! 
All in all I can say, I would like to come back, if I'm going to melbourne again!"
257149,131798743,2017-02-13,6150331,Sophia,100,"Lanie's place was lovely for our family of four. It was close to trams and trains, and a playground at the end of the street.  It was great to read some books on the bookshelf and magazines, and we all felt very comfortable there.  Lovely bedding and towels! Thanks so much for having us.  : ) "
76867,355101003,2018-12-03,22863963,Sophia,96,The reason why Judy is a superhost is because she is a super human being. She goes above and beyond what a guests expectations are. Has a fantastic sense of humour and a very warm and kind heart.
150729,403089,2011-07-28,650787,Sophia,93,"This is the most amazing woman I have ever met! Ramona is the sweetest and have a huge heart, and just want to share everything with everyone. Her home is unbelievably beautiful, and the location is in the spotlight of Fitzroy (btw. the greatest area in Melbourne) but hidden on a quite laneway. It couldn't be more perfect.  

Everyone who is going to Melbourne, should stay a couple of days in this house and everyone should have the pleasure of meeting Ramona. 

I'm forever thankful. This sweet lady will never be forgotten!"
317351,30141676,2015-04-18,5457793,Sophia,86,"We had a lovely stay here during our time in Melbourne. The apartment building looks pretty old from the outside but inside the apartment was clean and cosy. It was spacious enough for 3 of us to not feel like we were on top of each other. The hosts kindly left us a bottle of wine and also gourmet coffee!
We didn't get much time to enjoy the area but we enjoyed being walking distance to Chapel St as well as Carlisle St which has a Coles as well as a range of places to eat out at and cute little shops.
Thanks for a great stay! "
297350,34365121,2015-06-07,23054342,Sophie,0,"Amazing!
Ryan responded quickly to our booking request and communicated well throughout. 
Ryan and rhi were amazing hosts and went over and above to make us feel welcome and at home there. Loved the bar and cocktails!
Would definitely stay again"
72576,8938261,2013-11-26,1686205,Sophie,93,"Best airbnb accommodation ever! Ramona was the greatest host. From the organic dairy free and gluten free muffins she left for us in the kitchen (I have allergies), to the fluffy robes on the back of the door and the welcome bar of raw chocolate on our bed when we arrived - we were in heaven. Ramona even leaves some topped up Myki tram cards for you to use and then you just pay her back whatever you spend which was SO helpful. She also has a great knowledge of all the cool bars and restaurants in the area and was always happy to give reccomendations. The house is amazingly decorated with vintage nicnacs and the third level upstairs is the perfect little hideaway. The location cannot be beat, a 5-10 minute walk from Brunswick street and the best that Gertrude street has to offer. Check out the cool art/design/gift store Third Drawer Down on Johnston street for cool one of a kind gifts and the breakfast at De Clieu cafe was sublime. We could not recommend this place enough and we cannot wait to come back!"
78143,136643154,2017-03-11,27299148,Sophie,96,Good Location. Very Clean
268849,126324120,2017-01-10,55135938,Sophie,98,"Had a great stay at Mia's! Everything looks exactly like it does in the photos – beautiful and luxurious. It was such a nice space, clean and well kept. Close to public transport, shopping, cafes and the CBD. We had no trouble with check in or check out, and Mia made herself available for any questions we had. I would definitely recommend this place – good location, beautiful apartment and great host!"
241263,9172732,2013-12-10,10310722,Sophie,100,Had a wonderful stay with Gloria in Parkville Melbourne. She has a lovely home and was very welcoming and very helpful in giving advice to newcomers about melbourne. This was a great first AirBnB experience and i would definitetly recommend anyone to stay at Glorias. 
74959,106636248,2016-10-07,82962391,Sophie,0,"Linda is absolutely lovely! I got a bit lost on the trams, and she came and picked me up from the tram station. Staying with Linda was like staying with a friend. I was more than comfortable at her place, and she was so helpful with everything, I would recommend her to everyone! If I'm ever in Melbourne without a place to stay again, I will definitely book in with Linda. She has a fantastic place, in a lovely area, and so close to the tram stop thats only about 15 mins to the CBD. And her pup Boof is sweet as! (I even met Boof's brother Eddy, who is also sweet as!).
This was my first stay at an Airbnb, and it was absolutely perfect!!!"
108032,16919693,2014-08-04,288879,Sophie,0,Malcolm's studio was the perfect base to explore Melbourne. The studio was beautifully decorated and had absolutely everything we needed for our stay. Malcolm was super easy to communicate with and provided lots of tips for restaurants and easy directions. Would recommend and stay again.  
268849,120216189,2016-12-08,3215392,Sophie,85,Mia was an absolutely wonderful host. The communication was excellent and personalised and she made the experience excellent. The apartment itself was beautiful and immaculate. I cannot recommend Mia and her beautiful apartment enough.
51592,15063675,2014-07-01,11761607,Sophie,97,"Michelle kindly answered my last minute request for a long-term stay in minutes. She took the time to great me and gave me plenty of recommendations on places to eat, drink and ways to enjoy Melbourne as she is the 'ultimate Melbourne guide' to discover this amazing city.

This is the perfect city loft experience with access from a typical Melbourne lane. Very well situated, with a unique caracter and soul, spacious and peaceful. You wish this was your home!

Many thanks Michelle."
72576,287237742,2018-07-08,8300090,Sophie,92,Ramona’s place was great - really homely and in an excellent location. 
244952,226123719,2018-01-08,161980047,Sophie,98,"Rebecca was very friendly and very quick in answering all my questions, so we could enjoy Melbourne without worries!"
76867,200772,2011-03-16,413476,Sophie,98,"Staying at Judy's beautiful apartment was a highlight in our Australian trip. We could go swimming, play tennis, ride her bike or just relax on the balcony... And she is a lovely and interesting person. We definitely recommend her. And Melbourne is a GREAT city!"
256186,86288426,2016-07-15,55137324,Sophie,100,"The place is everything we saw on the pictures. Couldn't be more what we wanted in Melbourne for the neighbourhood. Good restaurants, traiteur, cafe and shopping. 3 weeks was not enough to see everything! Very warm welcome and place clean and well equipped! "
74715,2325007,2012-09-17,3520634,Sophie,96,"Walter and Amanda were lovely hosts- very friendly and helpful!
Their home is really cosy and welcoming and we woke up to a generous breakfast spread every morning. Thank you again for a nice stay."
47100,197357,2011-03-12,413476,Sophie,90,"We had fun meeting lively Loren and Ruth. Staying 2 nights is very short though. But we had a bit of time to chat, laugh and meet some friends of theirs. Lovely hostesses. Sweet appartment."
227028,21839469,2014-10-25,19266012,Sophy,0,"Great place to stay for an inner city experience in Melbs. The apartment is very clean, maintained & functional. Dan made it very easy to access the property, with clear instructions issued before arrival (even though she was OS). Would definitely recommend to stay in this amazing apartment! "
72576,254158343,2018-04-16,57188681,Sophy,100,"Ramona’s place was just perfect in every way , I absolutely loved my stay and only wish it was not so brief. The area / location is fabulous, just a stone’s through from all the best cafes, restaurants etc , even a cool yoga studio for drop in classes ... Ramona’s place has lots of charm and style, while being cosy and comfortable, with lovely personal touches throughout. I felt very at home and can’t wait to stay again ,Ramona is a fabulous host ,so helpful with handy tips on what to do , and where are the best places to go and always very warm and generous with her time and hospitality. Thanks for a perfect stay , little George is a ‘little treasure’ so lucky I found you , I’ll definitely come back for another visit :)"
323280,8902072,2013-11-25,9424925,Soren,93,Armadale is a nice place to stay. Central but at the same time peaceful. A perfect place to explore Melbourne from
161033,10401135,2014-02-17,6650107,Soumya,92,"Karen's little cabin is full of character and country charm. Equipped with everything you need for your stay, it is a great spot to enjoy the closeness of the Yarra Valley and perhaps if you were interested in spotting Kangaroos with joeys, you only need to step out of the door! Definitely recommend this stay and don't forget to have some yummy homemade jam. "
78143,234981824,2018-02-15,135175640,Spardha,0,"Hello,

The house is beautiful and the vicinity is amazing. Its close to the city as well as the beach perfect location over all.

But the host lives with you so lack of privacy as she tends to enter your room if there is strong winds to close the window without knocking.

The pet is sweet and nice but he pee on the carpet if you are cleanliness freak then this could be a drawback.

The host had wifi issues as the host is too much of concern that you might use her internet a lot so she switch off the modem and sometimes take along her to movies"
72576,422754670,2019-03-11,34986884,Speed Of Light,96,Everything as perfect as other guests promised before - and even better. Had a own really cozy room w/ private balcony and bath. Would go there any time again!!
150729,79112950,2016-06-11,11246673,Spencer,99,Ramona's place is awesome. It's a nicely appointed room that was warm and stylish. And the house as a whole is a great space and Ramona was extremely welcoming and made me feel very comfortable using the kitchen and whatever else I wanted. Her place is also in a fantastic location in Fitzroy; it's extremely central. Overall this was one of my best Airbnb experiences- definitely recommend it. 
232088,79830102,2016-06-14,69918651,Sridhar,100,"Mal was wonderful. They had a nice welcome pack that helped immensely, since we arrived straight from the airport. The place was excellent with everything that one could possibly need be it holiday or work."
150729,248608462,2018-04-01,181035739,Srujan,93,"Great place to stay, comfy, cozy & clean. Close to cafes and pubs. Ramona is a lovely host and is very helpful."
268849,124831628,2017-01-02,100670221,Sruthy,96,"What an apartment!!
Gorgeous, comfortable, and absolutely romantic place located right next to the South Yarra station.. 
The only sad part that we couldn't meet Mia to personally tell her how much we appreciated the space and all the small thoughtful things she has done in the house to make the stay comfortable.. Would recommend the place to anyone coming close to Melbourne :)
Thanks Mia!"
72576,46314928,2015-09-09,19926966,Stéphane,92,"La meilleure adresse de Melbourne !
En parfait accord avec la description, parfaitement situé, maison très jolie et très agréable dans le quartier le plus cool, tout à proximité. Chambre indépendante avec tout le confort et toutes les attentions requises.
Ramona également parfaite, communication très simple, très bone accueil, tous les conseils nécessaires.
Une merveilleuse adresse où nous aimerions retourner !"
74715,19449004,2014-09-12,21121535,Stéphanie,97,"When I arrived to Walter's house, I immediately felt myself very confortable and I had the chance to share a dinner with his family (his wife and his son). They are very friendly and hospitable. 
The last day I could leave my luggage in the house until I finished my working hours and then Walter gave me a lift to the place I had to go. 
According to the room, the bed is confortable and you have everything you need in it such as towels, heat, desk, etc."
161033,86191421,2016-07-15,63658982,Stacey,85,"Adorable little cottage in the lush Chum Creek area, a stone's throw from the centre of Healesvile and the greater Yarra Valley region. 

Karen was impeccable in her communication from the outset; timely, precise and warm. She also offered some great insider tips, from the local gym to the very well regarded Tarrawarra Art Gallery, abd even invited me to join her and her husband at the local cinema! Other highlights worth your time include The Cherry Tree Cafe, sumptuous Healesvillr Hotel, Blueberry Farm, Yarra Valley Cheese Factor and of course the local wineries and Healesville Sanctuary. 

The continental breakfast was bountiful and the dwelling also offered a range of other complimentary supplies like orange juice, chocolate and fruit. The room itself is perfectly sized for an individual seeking a solo retreat as was my case, and equally catered for my boyfriend too when he joined me on the final night. Look out for the family of local kangaroos! They'll almost certainly pay you a visit. 

What you see is truly what you get in terms of this Air B&B profile! Thank you again Karen and co, I hope to stay again! "
76867,945113,2012-02-24,1144407,Stacey,100,"Judy was a lovely, welcoming host! We were only in Melbourne for a few days but judy made us feel right at home  from setting out great breakfast options for us to coming home to relaxing movie nights. She gave us good tips on things to do about melbourne on a budget.  I will definetly try booking with judy if we ever get back to melbourne.


Thanks Judy!!"
67211,63233486,2016-02-21,56563230,Stacey,94,Kate was a great host and I really enjoyed meeting and staying with her
74548,148464160,2017-04-30,24387130,Stacey,90,"Very convenient location, very close to tram line, easy walk to shops and city area. Mario was very a pleasant host, able to advise on places to eat etc. Room had ensuite with all necessities covered. TV was sometimes a but loud but ear plugs were thoughtfully supplied. For the single traveller it's ideal and very close to queen vic market too."
47100,3776660,2013-03-13,264907,Stacey,88,"We had a wonderful stay with Loren and Ruth. They made everything very easy for us, even when our schedules didnt overlap. They were both very friendly and knowledgable about the area. The apartment was beautiful and very clean. Neighbourhood was fun and convenient for seeing the City.  Would definitely recommend a stay with these lovely gals."
244952,170155425,2017-07-15,4848700,Stacy,95,"Our second time staying here and this will always be our go to when staying in Melbourne. The location is amazing, right near Brunswick street and Smith street where all the best cafes and second hand shopping is and so close to the city that you could easily walk. Even though it's in an apartment complex, it was always so quiet, we never heard any of the neighbors. The apartment itself is lovely and comfortable, couldn't fault it. Make sure to visit the cafe around the corner on Brunswick street called Smith and daughters, highly recommend. "
315513,427105544,2019-03-23,21196207,Stanley,80,"Ryan's place is very artistically done, check in was easy, toilets were big and clean. Would definitely recommend Ryan's home to anyone who wants to stay away from the hustle and bustle of Melbourne City."
268849,414210098,2019-02-19,242544151,Stefan,97,Amazing apartment for a great value that supersedes all expectations. Hosts are accessible at all times and are always freindly without fail. Location is to die for. Loved every minute of it and can't wait to stay again!
150729,59111778,2016-01-07,35320815,Stefan,92,"Ramona was a very nice and helpful host. 
Her house is not far from the centre city (approx. 20 minutes walking distance) and other important stores (Pubs, supermarket, fashion.......).
The room/house was very clean and comfortable...........very nice!!!!!"
297350,3926251,2013-03-28,4776032,Stefan,0,"We had a great Time at Ryan and Rhiannons House it is next to all the  nice and interesting places to go! The House is nice and very clean. They are  great Host,s  they knows a lot of interesting places in Melbourne. We can definitely recommend staying at this House.  Thanks for everything!"
72576,78059307,2016-06-05,73503680,Stefan,96,"yes it was all organised,before we arrived and exactly what I expected"
307630,9856276,2014-01-14,10344194,Stefania,0,"Sharyn was the most generous and helpful host one could ever ask for, she made sure we had everything we needed and knew exacty where we were going. The location is perfect and the house is beautiful (and still very cool despite the heatwave). Overall it felt just like staying with a friend in Melbourne!"
76867,2990252,2012-11-29,2283567,Stefanie,100,"My stay with Judy was most enjoyable and exactly what I needed in the end of my busy Aussie-Holidays: Absolutely great central location - hop on trams easily or take a walk in Botanical Garden or Albert Park, all just around the corner. Absolutely stunning and cozy flat - nice room with super-comfy bed, biiig bathroom plus extra toilet along with the best view over the city. And last but most important: Absolutely lovely host - Judy makes one feel comfortable and at home immediately, she is very communcative, open and always there for a laugh and a nice glass of wine - thank you, Judy, will come again and see you in Europe! "
244952,2768441,2012-10-31,3075682,Stefanie,0,Sehr schönes und wirklich ruhiges Apartment im tollen Stadtviertel Fitzroy! Super Cafes und Restaurants fussläufig zu erreichen. Ein-und Ausschecken war völlig problemlos. Ich würde jedem das Apartment empfehlen.
150729,2904960,2012-11-18,2283567,Stefanie,0,"This was my very first airbnb-experience and it could not have been better: Ramona is such a lovely person, the house is amazing and the location just fabulous - thank you, Ramona, for making me feel at home right away - my week was over just too fast but I will definitely come back next time Melbourne is on the menu :)! Very much recommended!"
244952,40902919,2015-08-03,31371948,Stefanie,100,"We could not ask for a better location, a more lovely cozy apartment or more gracious host. We had such a lovely time and will definitely be returning in the not too distant future. Thanks Rebecca."
150729,9863213,2014-01-15,1008397,Stefano,96,"We had a great stay in Ramona’s place because is in an excellent location in the hearth of Fitzroy, very close to many cool restaurants, cafes and shops. The house is very well decorated with a cool mix of beautiful vintage pieces and modern furniture. It has an enjoyable living-kitchen area with loads of natural light and two terraces where you can relax and enjoy your time once home. Ramona is the perfect host, she is very nice, discreet and always there if you need something. She gave us many tips, including the tram pass and booked a taxi for the morning we left. Thanks for everything Ramona, we will spread the voice to our friends about your place and hope we will be back! "
247006,128697512,2017-01-26,106862986,Steffen,100,Great private room in a nice suburb near the beach. The breakfast was really good with a variety of cereals and fruit. The private bathroom was a nice bonus and Chris was a good host. 
268849,94111406,2016-08-14,36308015,Stel,96,"Even though we didn't get to meet Mia, she was a great host.

Checking in was easy and she was very quick to respond to any queries we had and she took the time to make sure we had checked in ok which was nice as we arrived quite late into Melbourne.

She gave us great tips on her local area and we made good use of them.

Most important of all, the apartment was perfect and true to the photographs which really don't do it justice. 

Spotless, immaculately kept and we loved the attention to detail in the furniture and fittings. Nothing looked out of place.

Mia thanks for having us. We would love to stay again next time we're visiting Melbourne.

"
47100,1089998,2012-04-06,660544,Stelios & Maika,100,"We are very pleased with our stay at Loren's place. Both girls in the flat are very friendly and made our stay in Melbourne very pleasant. A major advantage is that it is very close to the city centre. We definitely recommend staying there. We wope to see Loren again soon, maybe Athens this time!"
41836,9641635,2014-01-04,9746698,Stella,87,"Diana and Rob were great hosts to us, very friendly and approachable. Being first time visitors, we were able to understand more about Melbourne from the locals perspective. Their place is homely and comfortable, and they have pretty roses planted on the front porch. All in all a wonderful stay and I would recommend to anyone visiting Melbourne to stay with them :D"
78143,26133079,2015-02-04,24346734,Stella,99,Julie's house is very clean and fresh! She also makes us comfortable. so we can make lunch box for tour and have a good meal. And the house is located to chepel st. and Prahran station. It was so convenient. I recommend to book here.
74548,86060729,2016-07-14,73686264,Stella,93,"Nice, clean and compact room with private bathroom. Very good location in the heart of the city. Mario was accommodating and flexible with my early check-in and late check-out times. Enjoyed my stay in Melbourne. :)"
244952,227746951,2018-01-16,34308173,Stella,0,Rebecca's place was perfect. If you're looking for a quiet and pretty spot with access to Fitzroy you can't do better. Highly recommended 
363278,346806088,2018-11-10,24467313,Stella,98,"The communication with Alan was flawless, the instruction and description of the place was is truthful. 

Alan offered homemade breakfast everyday(homemade bread) with fresh brewed coffee. There are plenty of tea, coffee and fresh fruits from Alan’s garden. 

Alan gave some great local tips with cafe and transportation. 

The bed is very comfortable, the area is very quiet and safe. I had a very restful sleep and joyous stay. 

Would recommend it to anyone who loves animals."
74548,78040022,2016-06-05,41719859,Stella,98,"Very good location and perfect room! Just next to RMIT. Mario is a great person! Everything he recommended was fantastic! Trust me, he will become your best friend in Melbourne."
283257,165745367,2017-07-02,32079751,Stella,100,We had the most amazing time at Lulu's place! Such a beautiful home and it kept us nice and warm in the cold weather! Will definitely come back!  Thank you so much! 
